ANO;MÊS;PRODUTO;OPERAÇÃO COMERCIAL;IMPORTADO / EXPORTADO;DISPÊNDIO / RECEITA
2011;SET;GLP;IMPORTAÇÃO;332441;156563370
2011;ABR;LUBRIFICANTE;EXPORTAÇÃO;3613;7244714
2011;AGO;LUBRIFICANTE;EXPORTAÇÃO;3869,277714;8705350
2011;DEZ;LUBRIFICANTE;EXPORTAÇÃO;12583,55;16548383
2011;FEV;LUBRIFICANTE;EXPORTAÇÃO;2730;5820964
2011;JAN;LUBRIFICANTE;EXPORTAÇÃO;3159,365714;6452383
2011;JUL;LUBRIFICANTE;EXPORTAÇÃO;4025;8917043
2011;JUN;LUBRIFICANTE;EXPORTAÇÃO;3195;6702395
2011;MAI;LUBRIFICANTE;EXPORTAÇÃO;3493,28;7004315
2011;MAR;LUBRIFICANTE;EXPORTAÇÃO;3120;6314248
2011;NOV;LUBRIFICANTE;EXPORTAÇÃO;3232;7335104
2011;OUT;LUBRIFICANTE;EXPORTAÇÃO;3578;8057335
2011;SET;LUBRIFICANTE;EXPORTAÇÃO;8568;13136006
2011;ABR;LUBRIFICANTE;IMPORTAÇÃO;73316;77425015
2011;AGO;LUBRIFICANTE;IMPORTAÇÃO;73628,94629;100504945
2011;DEZ;LUBRIFICANTE;IMPORTAÇÃO;61359,8;71253119
2011;FEV;LUBRIFICANTE;IMPORTAÇÃO;52512;54586902
2011;JAN;LUBRIFICANTE;IMPORTAÇÃO;43986,17029;48299637
2011;JUL;LUBRIFICANTE;IMPORTAÇÃO;51063;71276572
2011;JUN;LUBRIFICANTE;IMPORTAÇÃO;59874;79820241
2011;MAI;LUBRIFICANTE;IMPORTAÇÃO;42315;52491539
2011;MAR;LUBRIFICANTE;IMPORTAÇÃO;66062;68655078
2011;NOV;LUBRIFICANTE;IMPORTAÇÃO;74673;86764436
2011;OUT;LUBRIFICANTE;IMPORTAÇÃO;65671;87689469
2011;SET;LUBRIFICANTE;IMPORTAÇÃO;66608;89223363
2011;ABR;NAFTA;EXPORTAÇÃO;10,27;15109
2011;AGO;NAFTA;EXPORTAÇÃO;0;0
2011;DEZ;NAFTA;EXPORTAÇÃO;0;0
2011;FEV;NAFTA;EXPORTAÇÃO;0;0
2011;JAN;NAFTA;EXPORTAÇÃO;0;0
2011;JUL;NAFTA;EXPORTAÇÃO;0;0
2011;JUN;NAFTA;EXPORTAÇÃO;0;0
2011;MAI;NAFTA;EXPORTAÇÃO;0;0
2011;MAR;NAFTA;EXPORTAÇÃO;0;0
2011;NOV;NAFTA;EXPORTAÇÃO;0;0
2011;OUT;NAFTA;EXPORTAÇÃO;0;0
2011;SET;NAFTA;EXPORTAÇÃO;0;0
2011;ABR;NAFTA;IMPORTAÇÃO;648868;408477655
2011;AGO;NAFTA;IMPORTAÇÃO;733741,1425;493556916
2011;DEZ;NAFTA;IMPORTAÇÃO;467453,28;285554510
2011;FEV;NAFTA;IMPORTAÇÃO;314229,5171;187091602
2011;JAN;NAFTA;IMPORTAÇÃO;599604,7934;338412000
2011;JUL;NAFTA;IMPORTAÇÃO;652127;450439263
2011;JUN;NAFTA;IMPORTAÇÃO;490406;337849637
2011;MAI;NAFTA;IMPORTAÇÃO;717028;506748397
2011;MAR;NAFTA;IMPORTAÇÃO;522145;319261893
2011;NOV;NAFTA;IMPORTAÇÃO;522573;327283693
2011;OUT;NAFTA;IMPORTAÇÃO;731648;476052012
2011;SET;NAFTA;IMPORTAÇÃO;729777;481703183
2011;ABR;OUTROS NÃO ENERGÉTICOS;EXPORTAÇÃO;285,42;697817
2011;AGO;OUTROS NÃO ENERGÉTICOS;EXPORTAÇÃO;133,162037;500163
2011;DEZ;OUTROS NÃO ENERGÉTICOS;EXPORTAÇÃO;125,14;344245
2011;FEV;OUTROS NÃO ENERGÉTICOS;EXPORTAÇÃO;148;328003
2011;JAN;OUTROS NÃO ENERGÉTICOS;EXPORTAÇÃO;128,369213;269375
2011;JUL;OUTROS NÃO ENERGÉTICOS;EXPORTAÇÃO;226;615302
2011;JUN;OUTROS NÃO ENERGÉTICOS;EXPORTAÇÃO;108,5787037;258007
2011;MAI;OUTROS NÃO ENERGÉTICOS;EXPORTAÇÃO;185,3761574;540404
2011;MAR;OUTROS NÃO ENERGÉTICOS;EXPORTAÇÃO;218;475235
2011;NOV;OUTROS NÃO ENERGÉTICOS;EXPORTAÇÃO;129;411093
2011;OUT;OUTROS NÃO ENERGÉTICOS;EXPORTAÇÃO;119;410713
2011;SET;OUTROS NÃO ENERGÉTICOS;EXPORTAÇÃO;101,431713;357976
2011;ABR;OUTROS NÃO ENERGÉTICOS;IMPORTAÇÃO;2809;6584546
2011;AGO;OUTROS NÃO ENERGÉTICOS;IMPORTAÇÃO;4323,922454;10148544
2011;DEZ;OUTROS NÃO ENERGÉTICOS;IMPORTAÇÃO;3912,63;7116770
2011;FEV;OUTROS NÃO ENERGÉTICOS;IMPORTAÇÃO;4196;6928537
2011;JAN;OUTROS NÃO ENERGÉTICOS;IMPORTAÇÃO;2638,59375;5344049
2011;JUL;OUTROS NÃO ENERGÉTICOS;IMPORTAÇÃO;3425;8268690
2011;JUN;OUTROS NÃO ENERGÉTICOS;IMPORTAÇÃO;2509;6318811
2011;MAI;OUTROS NÃO ENERGÉTICOS;IMPORTAÇÃO;4185;8807744
2011;MAR;OUTROS NÃO ENERGÉTICOS;IMPORTAÇÃO;4381;7951556
2011;NOV;OUTROS NÃO ENERGÉTICOS;IMPORTAÇÃO;6663;10111844
2011;OUT;OUTROS NÃO ENERGÉTICOS;IMPORTAÇÃO;2208;5598955
2011;SET;OUTROS NÃO ENERGÉTICOS;IMPORTAÇÃO;5440;9154256
2011;ABR;PARAFINA;EXPORTAÇÃO;549,48;990710
2011;AGO;PARAFINA;EXPORTAÇÃO;288,5280488;667323
2011;DEZ;PARAFINA;EXPORTAÇÃO;2047,76;2366946
2011;FEV;PARAFINA;EXPORTAÇÃO;168;518997
2011;JAN;PARAFINA;EXPORTAÇÃO;148,152439;399266
2011;JUL;PARAFINA;EXPORTAÇÃO;309;651835
2011;JUN;PARAFINA;EXPORTAÇÃO;435;947545
2011;MAI;PARAFINA;EXPORTAÇÃO;332;673089
2011;MAR;PARAFINA;EXPORTAÇÃO;354;796264
2011;NOV;PARAFINA;EXPORTAÇÃO;256;360476
2011;OUT;PARAFINA;EXPORTAÇÃO;209;397282
2011;SET;PARAFINA;EXPORTAÇÃO;225;543464
2011;ABR;PARAFINA;IMPORTAÇÃO;2665;3910251
2011;AGO;PARAFINA;IMPORTAÇÃO;4406,747561;6413844
2011;DEZ;PARAFINA;IMPORTAÇÃO;1643,81;2378745
2011;FEV;PARAFINA;IMPORTAÇÃO;8514;12003743
2011;JAN;PARAFINA;IMPORTAÇÃO;14769,53902;21068144
2011;JUL;PARAFINA;IMPORTAÇÃO;3143;4276689
2011;JUN;PARAFINA;IMPORTAÇÃO;2826;4464336
2011;MAI;PARAFINA;IMPORTAÇÃO;3459;4989444
2011;MAR;PARAFINA;IMPORTAÇÃO;6300;8989271
2011;NOV;PARAFINA;IMPORTAÇÃO;2533;3868839
2011;OUT;PARAFINA;IMPORTAÇÃO;2841;4112671
2011;SET;PARAFINA;IMPORTAÇÃO;2186;3154955
2011;ABR;QUEROSENE DE AVIAÇÃO;EXPORTAÇÃO;335,7;332532
2011;AGO;QUEROSENE DE AVIAÇÃO;EXPORTAÇÃO;2173,506884;2056466
2011;DEZ;QUEROSENE DE AVIAÇÃO;EXPORTAÇÃO;2337,08;2151265
2011;FEV;QUEROSENE DE AVIAÇÃO;EXPORTAÇÃO;717;610423
2011;JAN;QUEROSENE DE AVIAÇÃO;EXPORTAÇÃO;5261,668335;3854575
2011;JUL;QUEROSENE DE AVIAÇÃO;EXPORTAÇÃO;3748;3660972
2011;JUN;QUEROSENE DE AVIAÇÃO;EXPORTAÇÃO;309,35;304921
2011;MAI;QUEROSENE DE AVIAÇÃO;EXPORTAÇÃO;451;459940
2011;MAR;QUEROSENE DE AVIAÇÃO;EXPORTAÇÃO;781,54;736977
2011;NOV;QUEROSENE DE AVIAÇÃO;EXPORTAÇÃO;5189;4700951
2011;OUT;QUEROSENE DE AVIAÇÃO;EXPORTAÇÃO;1223;1114700
2011;SET;QUEROSENE DE AVIAÇÃO;EXPORTAÇÃO;1182;1119385
2011;ABR;QUEROSENE DE AVIAÇÃO;IMPORTAÇÃO;167228;141121545
2011;AGO;QUEROSENE DE AVIAÇÃO;IMPORTAÇÃO;138597,3717;112785895
2011;DEZ;QUEROSENE DE AVIAÇÃO;IMPORTAÇÃO;125836,42;102182879
2011;FEV;QUEROSENE DE AVIAÇÃO;IMPORTAÇÃO;177410;115915039
2011;JAN;QUEROSENE DE AVIAÇÃO;IMPORTAÇÃO;114770,6721;78214316
2011;JUL;QUEROSENE DE AVIAÇÃO;IMPORTAÇÃO;124277;99518541
2011;JUN;QUEROSENE DE AVIAÇÃO;IMPORTAÇÃO;201266;166829049
2011;MAI;QUEROSENE DE AVIAÇÃO;IMPORTAÇÃO;170656;147729110
2011;MAR;QUEROSENE DE AVIAÇÃO;IMPORTAÇÃO;77341,68;56860555
2011;NOV;QUEROSENE DE AVIAÇÃO;IMPORTAÇÃO;173808;135213553
2011;OUT;QUEROSENE DE AVIAÇÃO;IMPORTAÇÃO;139192;109032569
2011;SET;QUEROSENE DE AVIAÇÃO;IMPORTAÇÃO;192271;154414422
2011;ABR;QUEROSENE ILUMINANTE;EXPORTAÇÃO;0;0
2011;AGO;QUEROSENE ILUMINANTE;EXPORTAÇÃO;0;0
2011;DEZ;QUEROSENE ILUMINANTE;EXPORTAÇÃO;0;0
2011;FEV;QUEROSENE ILUMINANTE;EXPORTAÇÃO;0;0
2011;JAN;QUEROSENE ILUMINANTE;EXPORTAÇÃO;0;0
2011;JUL;QUEROSENE ILUMINANTE;EXPORTAÇÃO;0;0
2011;JUN;QUEROSENE ILUMINANTE;EXPORTAÇÃO;0;0
2011;MAI;QUEROSENE ILUMINANTE;EXPORTAÇÃO;0;0
2011;MAR;QUEROSENE ILUMINANTE;EXPORTAÇÃO;0;0
2011;NOV;QUEROSENE ILUMINANTE;EXPORTAÇÃO;0;0
2011;OUT;QUEROSENE ILUMINANTE;EXPORTAÇÃO;0;0
2011;SET;QUEROSENE ILUMINANTE;EXPORTAÇÃO;0;0
2011;ABR;QUEROSENE ILUMINANTE;IMPORTAÇÃO;0;0
2011;AGO;QUEROSENE ILUMINANTE;IMPORTAÇÃO;0;0
2011;DEZ;QUEROSENE ILUMINANTE;IMPORTAÇÃO;0;0
2011;FEV;QUEROSENE ILUMINANTE;IMPORTAÇÃO;0;0
2011;JAN;QUEROSENE ILUMINANTE;IMPORTAÇÃO;0;0
2011;JUL;QUEROSENE ILUMINANTE;IMPORTAÇÃO;0;0
2011;JUN;QUEROSENE ILUMINANTE;IMPORTAÇÃO;0;0
2011;MAI;QUEROSENE ILUMINANTE;IMPORTAÇÃO;0;0
2011;MAR;QUEROSENE ILUMINANTE;IMPORTAÇÃO;0;0
2011;NOV;QUEROSENE ILUMINANTE;IMPORTAÇÃO;0;0
2011;OUT;QUEROSENE ILUMINANTE;IMPORTAÇÃO;0;0
2011;SET;QUEROSENE ILUMINANTE;IMPORTAÇÃO;0;0
2011;ABR;SOLVENTE;EXPORTAÇÃO;32414,18;27960324
2011;AGO;SOLVENTE;EXPORTAÇÃO;42202,85695;36234844
2011;DEZ;SOLVENTE;EXPORTAÇÃO;26836,36;18313516
2011;FEV;SOLVENTE;EXPORTAÇÃO;37619;31225620
2011;JAN;SOLVENTE;EXPORTAÇÃO;34364,46964;25967642
2011;JUL;SOLVENTE;EXPORTAÇÃO;37642;30424879
2011;JUN;SOLVENTE;EXPORTAÇÃO;36888;31434068
2011;MAI;SOLVENTE;EXPORTAÇÃO;16465,89;14582717
2011;MAR;SOLVENTE;EXPORTAÇÃO;19476;18887457
2011;NOV;SOLVENTE;EXPORTAÇÃO;25564;18832629
2011;OUT;SOLVENTE;EXPORTAÇÃO;31633;24161468
2011;SET;SOLVENTE;EXPORTAÇÃO;24827;19585979
2011;ABR;SOLVENTE;IMPORTAÇÃO;42749;35305154
2011;AGO;SOLVENTE;IMPORTAÇÃO;38953,23077;37000513
2011;DEZ;SOLVENTE;IMPORTAÇÃO;18095,2;18074204
2011;FEV;SOLVENTE;IMPORTAÇÃO;29710;23678334
2011;JAN;SOLVENTE;IMPORTAÇÃO;20444,07287;17341537
2011;JUL;SOLVENTE;IMPORTAÇÃO;23709;23383966
2011;JUN;SOLVENTE;IMPORTAÇÃO;41268;43315776
2011;MAI;SOLVENTE;IMPORTAÇÃO;26450;25345920
2011;MAR;SOLVENTE;IMPORTAÇÃO;39761,04993;36802267
2011;NOV;SOLVENTE;IMPORTAÇÃO;40817;38686758
2011;OUT;SOLVENTE;IMPORTAÇÃO;29601;26624455
2011;SET;SOLVENTE;IMPORTAÇÃO;33745;32434963
2011;ABR;ÓLEO COMBUSTÍVEL;EXPORTAÇÃO;341803,82;227291733
2011;AGO;ÓLEO COMBUSTÍVEL;EXPORTAÇÃO;476002,3238;324107698
2011;DEZ;ÓLEO COMBUSTÍVEL;EXPORTAÇÃO;479482,78;310742151
2011;FEV;ÓLEO COMBUSTÍVEL;EXPORTAÇÃO;471462;237579435
2011;JAN;ÓLEO COMBUSTÍVEL;EXPORTAÇÃO;509352,6979;250012778
2011;JUL;ÓLEO COMBUSTÍVEL;EXPORTAÇÃO;392079;264970829
2011;JUN;ÓLEO COMBUSTÍVEL;EXPORTAÇÃO;693638;460469013
2011;MAI;ÓLEO COMBUSTÍVEL;EXPORTAÇÃO;456070;310798609
2011;MAR;ÓLEO COMBUSTÍVEL;EXPORTAÇÃO;595294;334103911
2011;NOV;ÓLEO COMBUSTÍVEL;EXPORTAÇÃO;375246;233376447
2011;OUT;ÓLEO COMBUSTÍVEL;EXPORTAÇÃO;397976;258772126
2011;SET;ÓLEO COMBUSTÍVEL;EXPORTAÇÃO;140467;87063421
2011;ABR;ÓLEO COMBUSTÍVEL;IMPORTAÇÃO;58408;35505321
2011;AGO;ÓLEO COMBUSTÍVEL;IMPORTAÇÃO;126686,7236;84943438
2011;DEZ;ÓLEO COMBUSTÍVEL;IMPORTAÇÃO;0,001;18
2011;FEV;ÓLEO COMBUSTÍVEL;IMPORTAÇÃO;0;233
2011;JAN;ÓLEO COMBUSTÍVEL;IMPORTAÇÃO;0;0
2011;JUL;ÓLEO COMBUSTÍVEL;IMPORTAÇÃO;113710;74215665
2011;JUN;ÓLEO COMBUSTÍVEL;IMPORTAÇÃO;45398,98;28235854
2011;MAI;ÓLEO COMBUSTÍVEL;IMPORTAÇÃO;0;0
2011;MAR;ÓLEO COMBUSTÍVEL;IMPORTAÇÃO;0;0
2011;NOV;ÓLEO COMBUSTÍVEL;IMPORTAÇÃO;122012;79994193
2011;OUT;ÓLEO COMBUSTÍVEL;IMPORTAÇÃO;133200;86095965
2011;SET;ÓLEO COMBUSTÍVEL;IMPORTAÇÃO;109952;71249847
2011;ABR;ÓLEO DIESEL;EXPORTAÇÃO;34865,23;28452471
2011;AGO;ÓLEO DIESEL;EXPORTAÇÃO;42370,53991;35138636
2011;DEZ;ÓLEO DIESEL;EXPORTAÇÃO;13504,92;12234129
2011;FEV;ÓLEO DIESEL;EXPORTAÇÃO;49627;34051848
2011;JAN;ÓLEO DIESEL;EXPORTAÇÃO;66852,30164;43512710
2011;JUL;ÓLEO DIESEL;EXPORTAÇÃO;75349;62899728
2011;JUN;ÓLEO DIESEL;EXPORTAÇÃO;78173;68597970
2011;MAI;ÓLEO DIESEL;EXPORTAÇÃO;53601;46163491
2011;MAR;ÓLEO DIESEL;EXPORTAÇÃO;122022;88845067
2011;NOV;ÓLEO DIESEL;EXPORTAÇÃO;10038;9519525
2011;OUT;ÓLEO DIESEL;EXPORTAÇÃO;4973;4467635
2011;SET;ÓLEO DIESEL;EXPORTAÇÃO;45883;39573033
2011;ABR;ÓLEO DIESEL;IMPORTAÇÃO;684633;561107052
2011;AGO;ÓLEO DIESEL;IMPORTAÇÃO;1184862,5;968300374
2011;DEZ;ÓLEO DIESEL;IMPORTAÇÃO;598157,9;482954577
2011;FEV;ÓLEO DIESEL;IMPORTAÇÃO;460127;320207704
2011;JAN;ÓLEO DIESEL;IMPORTAÇÃO;164852,4319;110053088
2011;JUL;ÓLEO DIESEL;IMPORTAÇÃO;929668;745260095
2011;JUN;ÓLEO DIESEL;IMPORTAÇÃO;957358;779528504
2011;MAI;ÓLEO DIESEL;IMPORTAÇÃO;574909;500883269
2011;MAR;ÓLEO DIESEL;IMPORTAÇÃO;670290;494171855
2011;NOV;ÓLEO DIESEL;IMPORTAÇÃO;1055643;836240273
2011;OUT;ÓLEO DIESEL;IMPORTAÇÃO;990726;773495225
2011;SET;ÓLEO DIESEL;IMPORTAÇÃO;1061562;849739832
2012;ABR;ASFALTO;EXPORTAÇÃO;8753,143415;6102241
2012;AGO;ASFALTO;EXPORTAÇÃO;10227,6;6246321
2012;DEZ;ASFALTO;EXPORTAÇÃO;7901,952195;4927405
2012;FEV;ASFALTO;EXPORTAÇÃO;8910;5790768
2012;JAN;ASFALTO;EXPORTAÇÃO;6640;4273703
2012;JUL;ASFALTO;EXPORTAÇÃO;9458,402927;6107239
2012;JUN;ASFALTO;EXPORTAÇÃO;9061,019512;5831484
2012;MAI;ASFALTO;EXPORTAÇÃO;9956,630244;6911171
2012;MAR;ASFALTO;EXPORTAÇÃO;10270,05463;6727227
2012;NOV;ASFALTO;EXPORTAÇÃO;10146,78829;6094448
2012;OUT;ASFALTO;EXPORTAÇÃO;10325,54927;6472071
2012;SET;ASFALTO;EXPORTAÇÃO;8416,806829;5293096
2012;ABR;ASFALTO;IMPORTAÇÃO;10393,29756;7086751
2012;AGO;ASFALTO;IMPORTAÇÃO;7141,790244;4284230
2012;DEZ;ASFALTO;IMPORTAÇÃO;132,3414634;204511
2012;FEV;ASFALTO;IMPORTAÇÃO;5227;3323294
2012;JAN;ASFALTO;IMPORTAÇÃO;5599;3600118
2012;JUL;ASFALTO;IMPORTAÇÃO;10154,9161;6280489
2012;JUN;ASFALTO;IMPORTAÇÃO;22430,25659;14619739
2012;MAI;ASFALTO;IMPORTAÇÃO;17687,05561;12089842
2012;MAR;ASFALTO;IMPORTAÇÃO;12550,1161;8065886
2012;NOV;ASFALTO;IMPORTAÇÃO;5256,355122;3262570
2012;OUT;ASFALTO;IMPORTAÇÃO;117,257561;193117
2012;SET;ASFALTO;IMPORTAÇÃO;6990,844878;4102657
2012;ABR;COMBUSTÍVEIS PARA AERONAVES;EXPORTAÇÃO;210462,4994;202382171
2012;AGO;COMBUSTÍVEIS PARA AERONAVES;EXPORTAÇÃO;202355,015;171580457
2012;DEZ;COMBUSTÍVEIS PARA AERONAVES;EXPORTAÇÃO;236071,0901;217700307
2012;FEV;COMBUSTÍVEIS PARA AERONAVES;EXPORTAÇÃO;222899;205802941
2012;JAN;COMBUSTÍVEIS PARA AERONAVES;EXPORTAÇÃO;279196;251912970
2012;JUL;COMBUSTÍVEIS PARA AERONAVES;EXPORTAÇÃO;223722,4556;194576647
2012;JUN;COMBUSTÍVEIS PARA AERONAVES;EXPORTAÇÃO;265465,4731;237882913
2012;MAI;COMBUSTÍVEIS PARA AERONAVES;EXPORTAÇÃO;268253,7484;258197215
2012;MAR;COMBUSTÍVEIS PARA AERONAVES;EXPORTAÇÃO;207458,4931;197681253
2012;NOV;COMBUSTÍVEIS PARA AERONAVES;EXPORTAÇÃO;219016,1452;209255027
2012;OUT;COMBUSTÍVEIS PARA AERONAVES;EXPORTAÇÃO;215229,1489;202180064
2012;SET;COMBUSTÍVEIS PARA AERONAVES;EXPORTAÇÃO;231151,5106;205061056
2012;ABR;COMBUSTÍVEIS PARA NAVIOS;EXPORTAÇÃO;260644,2359;198920472
2012;AGO;COMBUSTÍVEIS PARA NAVIOS;EXPORTAÇÃO;295393,1254;197009477
2012;DEZ;COMBUSTÍVEIS PARA NAVIOS;EXPORTAÇÃO;219803,4363;138764211
2012;FEV;COMBUSTÍVEIS PARA NAVIOS;EXPORTAÇÃO;256624;186494330
2012;JAN;COMBUSTÍVEIS PARA NAVIOS;EXPORTAÇÃO;282737;195082423
2012;JUL;COMBUSTÍVEIS PARA NAVIOS;EXPORTAÇÃO;295618,5933;190073947
2012;JUN;COMBUSTÍVEIS PARA NAVIOS;EXPORTAÇÃO;264576,0276;182395592
2012;MAI;COMBUSTÍVEIS PARA NAVIOS;EXPORTAÇÃO;358975,4067;264351417
2012;MAR;COMBUSTÍVEIS PARA NAVIOS;EXPORTAÇÃO;332037,0582;246656084
2012;NOV;COMBUSTÍVEIS PARA NAVIOS;EXPORTAÇÃO;308875,465;201913278
2012;OUT;COMBUSTÍVEIS PARA NAVIOS;EXPORTAÇÃO;306216,766;211298248
2012;SET;COMBUSTÍVEIS PARA NAVIOS;EXPORTAÇÃO;260740,2093;183529095
2012;ABR;COQUE;EXPORTAÇÃO;892,9326923;808204
2012;AGO;COQUE;EXPORTAÇÃO;22464,15962;8817601
2012;DEZ;COQUE;EXPORTAÇÃO;57591,82885;18988172
2012;FEV;COQUE;EXPORTAÇÃO;41615;15750598
2012;JAN;COQUE;EXPORTAÇÃO;53631;21590318
2012;JUL;COQUE;EXPORTAÇÃO;649,4519231;423514
2012;JUN;COQUE;EXPORTAÇÃO;32229,87885;14647825
2012;MAI;COQUE;EXPORTAÇÃO;55887,24135;21101463
2012;MAR;COQUE;EXPORTAÇÃO;15393,51058;7458639
2012;NOV;COQUE;EXPORTAÇÃO;26115,88558;10686123
2012;OUT;COQUE;EXPORTAÇÃO;726,8711538;553013
2012;SET;COQUE;EXPORTAÇÃO;12055,78846;5450313
2012;ABR;COQUE;IMPORTAÇÃO;212072,6769;27667913
2012;AGO;COQUE;IMPORTAÇÃO;343930,4894;54952055
2012;DEZ;COQUE;IMPORTAÇÃO;251594,4163;34553845
2012;FEV;COQUE;IMPORTAÇÃO;426240;60959982
2012;JAN;COQUE;IMPORTAÇÃO;261995;43199837
2012;JUL;COQUE;IMPORTAÇÃO;375767,9192;41822356
2012;JUN;COQUE;IMPORTAÇÃO;298423,5096;43061346
2012;MAI;COQUE;IMPORTAÇÃO;246067,4317;31899215
2012;MAR;COQUE;IMPORTAÇÃO;273040,851;42893069
2012;NOV;COQUE;IMPORTAÇÃO;379017,6327;45854930
2012;OUT;COQUE;IMPORTAÇÃO;309948,299;35103439
2012;SET;COQUE;IMPORTAÇÃO;335084,1731;45054352
2012;ABR;GASOLINA A;EXPORTAÇÃO;10969,19407;8918991
2012;AGO;GASOLINA A;EXPORTAÇÃO;11294,88005;7694598
2012;DEZ;GASOLINA A;EXPORTAÇÃO;4121,610512;2786604
2012;FEV;GASOLINA A;EXPORTAÇÃO;15074;11444895
2012;JAN;GASOLINA A;EXPORTAÇÃO;1274;1064281
2012;JUL;GASOLINA A;EXPORTAÇÃO;17277,34771;11291074
2012;JUN;GASOLINA A;EXPORTAÇÃO;2018,752022;1719590
2012;MAI;GASOLINA A;EXPORTAÇÃO;21668,1442;16798035
2012;MAR;GASOLINA A;EXPORTAÇÃO;10826,61995;8328710
2012;NOV;GASOLINA A;EXPORTAÇÃO;4508,772237;3228675
2012;OUT;GASOLINA A;EXPORTAÇÃO;10635,23585;9321008
2012;SET;GASOLINA A;EXPORTAÇÃO;12603,97844;10043492
2012;ABR;GASOLINA A;IMPORTAÇÃO;292553,0755;251978486
2012;AGO;GASOLINA A;IMPORTAÇÃO;168803,7062;125355764
2012;DEZ;GASOLINA A;IMPORTAÇÃO;198020,5997;156888128
2012;FEV;GASOLINA A;IMPORTAÇÃO;429403,8221;330743882
2012;JAN;GASOLINA A;IMPORTAÇÃO;314591,8073;229826929
2012;JUL;GASOLINA A;IMPORTAÇÃO;194729,314;140240444
2012;JUN;GASOLINA A;IMPORTAÇÃO;227592,0121;188389609
2012;MAI;GASOLINA A;IMPORTAÇÃO;196298,5391;170256792
2012;MAR;GASOLINA A;IMPORTAÇÃO;482543,4434;397665624
2012;NOV;GASOLINA A;IMPORTAÇÃO;639823,3396;523416748
2012;OUT;GASOLINA A;IMPORTAÇÃO;539257,7965;417245709
2012;SET;GASOLINA A;IMPORTAÇÃO;96580,93801;70209791
2012;ABR;GASOLINA DE AVIAÇÃO;EXPORTAÇÃO;244,8472222;308031
2012;AGO;GASOLINA DE AVIAÇÃO;EXPORTAÇÃO;693,1625;806935
2012;DEZ;GASOLINA DE AVIAÇÃO;EXPORTAÇÃO;1140,25;1024785
2012;FEV;GASOLINA DE AVIAÇÃO;EXPORTAÇÃO;719;778290
2012;JAN;GASOLINA DE AVIAÇÃO;EXPORTAÇÃO;578;580893
2012;JUL;GASOLINA DE AVIAÇÃO;EXPORTAÇÃO;461,4138889;512769
2012;JUN;GASOLINA DE AVIAÇÃO;EXPORTAÇÃO;205,2958333;231227
2012;MAI;GASOLINA DE AVIAÇÃO;EXPORTAÇÃO;502,9847222;589073
2012;MAR;GASOLINA DE AVIAÇÃO;EXPORTAÇÃO;834,7541667;948074
2012;NOV;GASOLINA DE AVIAÇÃO;EXPORTAÇÃO;1019,973611;903901
2012;OUT;GASOLINA DE AVIAÇÃO;EXPORTAÇÃO;1041,691667;1078868
2012;SET;GASOLINA DE AVIAÇÃO;EXPORTAÇÃO;961,9541667;1075115
2012;ABR;GASOLINA DE AVIAÇÃO;IMPORTAÇÃO;0;0
2012;AGO;GASOLINA DE AVIAÇÃO;IMPORTAÇÃO;0;0
2012;DEZ;GASOLINA DE AVIAÇÃO;IMPORTAÇÃO;0;0
2012;FEV;GASOLINA DE AVIAÇÃO;IMPORTAÇÃO;6197,924242;6159043
2012;JAN;GASOLINA DE AVIAÇÃO;IMPORTAÇÃO;0;0
2012;JUL;GASOLINA DE AVIAÇÃO;IMPORTAÇÃO;0;0
2012;JUN;GASOLINA DE AVIAÇÃO;IMPORTAÇÃO;0;0
2012;MAI;GASOLINA DE AVIAÇÃO;IMPORTAÇÃO;0;0
2012;MAR;GASOLINA DE AVIAÇÃO;IMPORTAÇÃO;0;0
2012;NOV;GASOLINA DE AVIAÇÃO;IMPORTAÇÃO;0;0
2012;OUT;GASOLINA DE AVIAÇÃO;IMPORTAÇÃO;0;0
2012;SET;GASOLINA DE AVIAÇÃO;IMPORTAÇÃO;0;0
2012;ABR;GLP;EXPORTAÇÃO;4635,838768;2838830
2012;AGO;GLP;EXPORTAÇÃO;9022,181159;5341744
2012;DEZ;GLP;EXPORTAÇÃO;0;0
2012;FEV;GLP;EXPORTAÇÃO;4555;2483258
2012;JAN;GLP;EXPORTAÇÃO;0;0
2012;JUL;GLP;EXPORTAÇÃO;4567,452899;2639190
2012;JUN;GLP;EXPORTAÇÃO;4539,289855;2862508
2012;MAI;GLP;EXPORTAÇÃO;79,76992754;75817
2012;MAR;GLP;EXPORTAÇÃO;3809,355072;1907590
2012;NOV;GLP;EXPORTAÇÃO;0;0
2012;OUT;GLP;EXPORTAÇÃO;39,90217391;41353
2012;SET;GLP;EXPORTAÇÃO;0,038043478;1156
2012;ABR;GLP;IMPORTAÇÃO;221122,404;102614151
2012;AGO;GLP;IMPORTAÇÃO;135091,6558;47903206
2012;DEZ;GLP;IMPORTAÇÃO;147360,3424;74147023
2012;FEV;GLP;IMPORTAÇÃO;152795;68600417
2012;JAN;GLP;IMPORTAÇÃO;299929;128686691
2012;JUL;GLP;IMPORTAÇÃO;198925,2609;68863851
2012;JUN;GLP;IMPORTAÇÃO;199583,4076;79950060
2012;MAI;GLP;IMPORTAÇÃO;277341,0888;121441985
2012;MAR;GLP;IMPORTAÇÃO;203298,3514;101076601
2012;NOV;GLP;IMPORTAÇÃO;185865,0598;62257192
